Date,Temperature.Max,Temperature.Min,Temperature.Avg,Temperature.Departure,HDD,CDD,Precipitation,New.Snow,Snow.Depth
2/2/10,36,22,29,-4.6,36,0,0,0.1,0
2/3/10,40,31,35.5,1.8,29,0,0.02,0.5,1
2/4/10,40,30,35,1.2,30,0,0,0,0
2/5/10,38,29,33.5,-0.5,31,0,0.55,6.6,0
2/6/10,29,17,23,-11.1,42,0,1.85,21.9,17
2/7/10,32,14,23,-11.3,42,0,0,0,20
2/8/10,35,13,24,-10.4,41,0,0,0,14
2/9/10,37,19,28,-6.6,37,0,0.55,6.5,11
2/10/10,33,28,30.5,-4.2,34,0,1.1,9.3,17
2/11/10,38,27,32.5,-2.4,32,0,0,0,18
2/12/10,35,22,28.5,-6.6,36,0,0,0,14
2/13/10,31,24,27.5,-7.8,37,0,0,0,12
2/14/10,37,23,30,-5.5,35,0,0,0,12
2/15/10,37,21,29,-6.7,36,0,0.09,0.3,10
2/16/10,36,27,31.5,-4.4,33,0,0.15,0.7,10
2/17/10,35,22,28.5,-7.6,36,0,0,0,10
2/18/10,43,31,37,0.7,28,0,0,0,9
2/19/10,43,31,37,0.5,28,0,0,0,8
2/20/10,43,32,37.5,0.8,27,0,0,0,6
2/21/10,46,26,36,-1,29,0,0,0,5
2/22/10,40,29,34.5,-2.7,30,0,0.18,0,4
2/23/10,39,35,37,-0.4,28,0,0.83,0,2
2/24/10,44,35,39.5,1.8,25,0,0,0,0
2/25/10,39,27,33,-4.9,32,0,0.13,1.7,0
2/26/10,34,25,29.5,-8.7,35,0,0.3,3.9,4
2/27/10,41,27,34,-4.4,31,0,0,0,4
2/28/10,42,31,36.5,-2.2,28,0,0,0,2
3/1/10,48,35,41.5,2.5,23,0,0,0,0
3/2/10,45,34,39.5,0.3,25,0,0.02,0,0
3/3/10,42,35,38.5,-1,26,0,0,0,0
3/4/10,47,34,40.5,0.7,24,0,0,0,0
3/5/10,50,34,42,1.9,23,0,0,0,0
3/6/10,53,29,41,0.6,24,0,0,0,0
3/7/10,56,31,43.5,2.8,21,0,0,0,0
3/8/10,60,36,48,7,17,0,0,0,0
3/9/10,63,36,49.5,8.2,15,0,0,0,0
3/10/10,63,36,49.5,7.9,15,0,0,0,0
3/11/10,60,42,51,9.1,14,0,0,0,0
3/12/10,47,42,44.5,2.3,20,0,0.54,0,0
3/13/10,51,42,46.5,4,18,0,2.57,0,0
3/14/10,50,43,46.5,3.7,18,0,0.53,0,0
3/15/10,46,41,43.5,0.4,21,0,0.12,0,0
3/16/10,62,41,51.5,8.1,13,0,0,0,0
3/17/10,66,37,51.5,7.7,13,0,0,0,0
3/18/10,69,39,54,9.9,11,0,0,0,0
3/19/10,71,40,55.5,11.1,9,0,0,0,0
3/20/10,74,44,59,14.3,6,0,0,0,0
3/21/10,75,45,60,14.9,5,0,0,0,0
3/22/10,62,52,57,11.6,8,0,1.05,0,0
3/23/10,53,45,49,3.2,16,0,0.01,0,0
3/24/10,64,46,55,8.9,10,0,0,0,0
3/25/10,70,42,56,9.6,9,0,0.01,0,0
3/26/10,56,36,46,-0.8,19,0,0.14,0,0
3/27/10,48,31,39.5,-7.6,25,0,0,0,0
3/28/10,59,32,45.5,-2,19,0,0.78,0,0
3/29/10,57,52,54.5,6.7,10,0,1.12,0,0
3/30/10,52,38,45,-3.2,20,0,0.42,0,0
3/31/10,65,42,53.5,5,11,0,0.02,0,0
4/1/10,72,46,59,10.1,6,0,0,0,0
4/2/10,74,44,59,9.7,6,0,0,0,0
4/3/10,71,46,58.5,8.9,6,0,0,0,0
4/4/10,76,49,62.5,12.5,2,0,0,0,0
4/5/10,80,50,65,14.7,0,0,0,0,0
4/6/10,87,57,72,21.3,0,7,0.02,0,0
4/7/10,89,62,75.5,24.5,0,11,0,0,0
4/8/10,84,60,72,20.6,0,7,0.26,0,0
4/9/10,61,45,53,1.3,12,0,0.28,0,0
4/10/10,61,42,51.5,-0.6,13,0,0,0,0
4/11/10,76,47,61.5,9,3,0,0,0,0
4/12/10,68,52,60,7.2,5,0,0,0,0
4/13/10,55,44,49.5,-3.7,15,0,0.06,0,0
4/14/10,65,40,52.5,-1,12,0,0,0,0
4/15/10,74,48,61,7.1,4,0,0,0,0
4/16/10,75,51,63,8.8,2,0,0.19,0,0
4/17/10,60,44,52,-2.6,13,0,0,0,0
4/18/10,58,41,49.5,-5.4,15,0,0,0,0
4/19/10,67,46,56.5,1.2,8,0,0,0,0
4/20/10,69,49,59,3.4,6,0,0,0,0
4/21/10,66,47,56.5,0.5,8,0,0.11,0,0
4/22/10,72,52,62,5.7,3,0,0.05,0,0
4/23/10,68,48,58,1.4,7,0,0,0,0
4/24/10,68,46,57,0,8,0,0.01,0,0
4/25/10,53,47,50,-7.3,15,0,0.98,0,0
4/26/10,54,49,51.5,-6.1,13,0,0.69,0,0
4/27/10,61,43,52,-6,13,0,0,0,0
4/28/10,60,40,50,-8.3,15,0,0,0,0
4/29/10,71,44,57.5,-1.1,7,0,0,0,0
4/30/10,80,49,64.5,5.6,0,0,0,0,0
5/1/10,89,59,74,14.8,0,9,0,0,0
5/2/10,89,70,79.5,19.9,0,15,0,0,0
5/3/10,83,68,75.5,15.6,0,11,0.61,0,0
5/4/10,82,62,72,11.8,0,7,0,0,0
5/5/10,82,57,69.5,9,0,5,0,0,0
5/6/10,81,63,72,11.2,0,7,0,0,0
5/7/10,73,55,64,2.9,1,0,0,0,0
5/8/10,79,51,65,3.6,0,0,0,0,0
5/9/10,59,48,53.5,-8.2,11,0,0,0,0
5/10/10,63,42,52.5,-9.6,12,0,0,0,0
5/11/10,59,46,52.5,-9.9,12,0,0.11,0,0
5/12/10,55,48,51.5,-11.2,13,0,0.33,0,0
5/13/10,68,46,57,-6,8,0,0,0,0
5/14/10,85,57,71,7.7,0,6,0.57,0,0
5/15/10,76,63,69.5,5.9,0,5,0,0,0
5/16/10,73,58,65.5,1.6,0,1,0,0,0
5/17/10,71,54,62.5,-1.7,2,0,0.01,0,0
5/18/10,54,51,52.5,-12,12,0,0.62,0,0
5/19/10,66,53,59.5,-5.3,5,0,0,0,0
5/20/10,82,56,69,3.9,0,4,0,0,0
5/21/10,87,61,74,8.6,0,9,0,0,0
5/22/10,76,63,69.5,3.8,0,5,0.01,0,0
5/23/10,75,62,68.5,2.5,0,4,0.1,0,0
5/24/10,77,62,69.5,3.1,0,5,0,0,0
5/25/10,82,64,73,6.3,0,8,0,0,0
5/26/10,92,63,77.5,10.5,0,13,0,0,0
5/27/10,83,59,71,3.7,0,6,0.09,0,0
5/28/10,85,58,71.5,3.9,0,7,0,0,0
5/29/10,79,63,71,3.1,0,6,0,0,0
5/30/10,87,70,78.5,10.2,0,14,0.08,0,0
5/31/10,93,67,80,11.4,0,15,0,0,0
6/1/10,87,73,80,11.1,0,15,0.01,0,0
6/2/10,90,70,80,10.8,0,15,0,0,0
6/3/10,90,73,81.5,12,0,17,0,0,0
6/4/10,90,72,81,11.1,0,16,0,0,0
6/5/10,90,75,82.5,12.3,0,18,0,0,0
6/6/10,93,65,79,8.5,0,14,0,0,0
6/7/10,76,58,67,-3.8,0,2,0,0,0
6/8/10,77,60,68.5,-2.6,0,4,0,0,0
6/9/10,69,60,64.5,-7,0,0,0.43,0,0
6/10/10,87,62,74.5,2.7,0,10,0,0,0
6/11/10,81,63,72,-0.1,0,7,0,0,0
6/12/10,88,64,76,3.6,0,11,0,0,0
6/13/10,91,70,80.5,7.8,0,16,0.95,0,0
6/14/10,87,68,77.5,4.5,0,13,0,0,0
6/15/10,84,67,75.5,2.2,0,11,0,0,0
6/16/10,80,67,73.5,-0.1,0,9,0.01,0,0
6/17/10,83,66,74.5,0.6,0,10,0,0,0
6/18/10,86,63,74.5,0.3,0,10,0,0,0
6/19/10,89,64,76.5,2.1,0,12,0,0,0
6/20/10,94,74,84,9.3,0,19,0,0,0
6/21/10,90,75,82.5,7.5,0,18,0,0,0
6/22/10,92,71,81.5,6.3,0,17,0,0,0
6/23/10,94,74,84,8.5,0,19,0,0,0
6/24/10,97,71,84,8.3,0,19,0.54,0,0
6/25/10,88,73,80.5,4.6,0,16,0,0,0
6/26/10,91,72,81.5,5.4,0,17,0,0,0
6/27/10,95,76,85.5,9.2,0,21,0,0,0
6/28/10,96,78,87,10.5,0,22,0.11,0,0
6/29/10,92,74,83,6.3,0,18,0,0,0
6/30/10,81,65,73,-3.9,0,8,0,0,0
7/1/10,80,63,71.5,-5.6,0,7,0,0,0
7/2/10,82,61,71.5,-5.7,0,7,0,0,0
7/3/10,89,63,76,-1.4,0,11,0,0,0
7/4/10,96,69,82.5,5,0,18,0,0,0
7/5/10,98,73,85.5,7.8,0,21,0,0,0
7/6/10,102,76,89,11.2,0,24,0,0,0
7/7/10,103,80,91.5,13.6,0,27,0,0,0
7/8/10,90,76,83,5,0,18,0,0,0
7/9/10,91,74,82.5,4.4,0,18,0.01,0,0
7/10/10,81,74,77.5,-0.7,0,13,0.54,0,0
7/11/10,91,74,82.5,4.3,0,18,0,0,0
7/12/10,91,71,81,2.7,0,16,0.24,0,0
7/13/10,88,72,80,1.7,0,15,1.43,0,0
7/14/10,84,72,78,-0.4,0,13,2.88,0,0
7/15/10,90,74,82,3.6,0,17,0,0,0
7/16/10,97,76,86.5,8,0,22,0,0,0
7/17/10,93,73,83,4.5,0,18,0.37,0,0
7/18/10,94,78,86,7.5,0,21,0,0,0
7/19/10,93,74,83.5,5,0,19,0.68,0,0
7/20/10,86,75,80.5,2,0,16,0,0,0
7/21/10,93,75,84,5.5,0,19,0.08,0,0
7/22/10,91,74,82.5,4,0,18,0,0,0
7/23/10,96,75,85.5,7.1,0,21,0,0,0
7/24/10,97,83,90,11.6,0,25,0,0,0
7/25/10,95,71,83,4.6,0,18,0.05,0,0
7/26/10,87,68,77.5,-0.9,0,13,0,0,0
7/27/10,88,70,79,0.7,0,14,0,0,0
7/28/10,89,75,82,3.7,0,17,0,0,0
7/29/10,91,76,83.5,5.3,0,19,0,0,0
7/30/10,85,68,76.5,-1.7,0,12,0,0,0
7/31/10,86,68,77,-1.1,0,12,0,0,0
8/1/10,83,68,75.5,-2.6,0,11,0.02,0,0
8/2/10,84,66,75,-3,0,10,0,0,0
8/3/10,87,73,80,2,0,15,0,0,0
8/4/10,90,76,83,5.1,0,18,0.02,0,0
8/5/10,91,77,84,6.2,0,19,0,0,0
8/6/10,89,73,81,3.3,0,16,0,0,0
8/7/10,88,67,77.5,-0.2,0,13,0,0,0
8/8/10,91,72,81.5,3.9,0,17,0,0,0
8/9/10,94,74,84,6.5,0,19,0,0,0
8/10/10,95,78,86.5,9.1,0,22,0,0,0
8/11/10,96,79,87.5,10.2,0,23,0,0,0
8/12/10,85,75,80,2.8,0,15,0.11,0,0
8/13/10,85,71,78,0.9,0,13,0,0,0
8/14/10,87,67,77,0,0,12,0,0,0
8/15/10,80,69,74.5,-2.4,0,10,0.1,0,0
8/16/10,93,74,83.5,6.7,0,19,0,0,0
8/17/10,91,77,84,7.3,0,19,0,0,0
8/18/10,79,69,74,-2.6,0,9,0.06,0,0
8/19/10,89,70,79.5,3,0,15,0,0,0
8/20/10,93,71,82,5.7,0,17,0,0,0
8/21/10,89,69,79,2.8,0,14,0,0,0
8/22/10,85,72,78.5,2.5,0,14,1.87,0,0
8/23/10,83,66,74.5,-1.4,0,10,0.01,0,0
8/24/10,73,65,69,-6.7,0,4,0,0,0
8/25/10,79,66,72.5,-3,0,8,0,0,0
8/26/10,85,67,76,0.7,0,11,0,0,0
8/27/10,81,60,70.5,-4.6,0,6,0,0,0
8/28/10,85,62,73.5,-1.4,0,9,0,0,0
8/29/10,94,65,79.5,4.8,0,15,0,0,0
8/30/10,95,70,82.5,8,0,18,0,0,0
8/31/10,96,73,84.5,10.2,0,20,0,0,0
9/1/10,96,76,86,12,0,21,0,0,0
9/2/10,95,74,84.5,10.7,0,20,0,0,0
9/3/10,90,73,81.5,8,0,17,0,0,0
9/4/10,81,65,73,-0.2,0,8,0,0,0
9/5/10,77,59,68,-5,0,3,0,0,0
9/6/10,83,58,70.5,-2.2,0,6,0,0,0
9/7/10,90,66,78,5.6,0,13,0,0,0
9/8/10,91,67,79,7,0,14,0,0,0
9/9/10,74,62,68,-3.7,0,3,0,0,0
9/10/10,75,60,67.5,-3.9,0,3,0,0,0
9/11/10,80,59,69.5,-1.5,0,5,0,0,0
9/12/10,68,62,65,-5.7,0,0,0.21,0,0
9/13/10,80,61,70.5,0.2,0,6,0,0,0
9/14/10,81,61,71,1,0,6,0,0,0
9/15/10,79,59,69,-0.6,0,4,0,0,0
9/16/10,86,59,72.5,3.3,0,8,0.28,0,0
9/17/10,79,59,69,0.2,0,4,0.12,0,0
9/18/10,76,55,65.5,-2.9,0,1,0,0,0
9/19/10,82,61,71.5,3.5,0,7,0,0,0
9/20/10,78,60,69,1.4,0,4,0,0,0
9/21/10,77,54,65.5,-1.7,0,1,0,0,0
9/22/10,90,64,77,10.2,0,12,0.15,0,0
9/23/10,86,68,77,10.6,0,12,0,0,0
9/24/10,92,68,80,14.1,0,15,0,0,0
9/25/10,89,72,80.5,15,0,16,0,0,0
9/26/10,72,65,68.5,3.4,0,4,0.04,0,0
9/27/10,79,65,72,7.3,0,7,0.21,0,0
9/28/10,80,69,74.5,10.2,0,10,0.06,0,0
9/29/10,75,62,68.5,4.6,0,4,0,0,0
9/30/10,81,69,75,11.6,0,10,2.41,0,0
10/1/10,76,57,66.5,3.5,0,2,3,0,0
10/2/10,69,51,60,-2.6,5,0,0,0,0
10/3/10,66,52,59,-3.2,6,0,0.05,0,0
10/4/10,55,51,53,-8.8,12,0,0.3,0,0
10/5/10,58,52,55,-6.4,10,0,0.29,0,0
10/6/10,63,51,57,-4,8,0,0.01,0,0
10/7/10,75,53,64,3.4,1,0,0,0,0
10/8/10,77,51,64,3.8,1,0,0,0,0
10/9/10,78,54,66,6.2,0,1,0,0,0
10/10/10,72,49,60.5,1,4,0,0,0,0
10/11/10,81,57,69,9.9,0,4,0,0,0
10/12/10,74,57,65.5,6.8,0,1,0.11,0,0
10/13/10,66,47,56.5,-1.9,8,0,0,0,0
10/14/10,59,47,53,-5,12,0,0.66,0,0
10/15/10,63,47,55,-2.7,10,0,0,0,0
10/16/10,64,47,55.5,-1.8,9,0,0,0,0
10/17/10,74,44,59,2,6,0,0,0,0
10/18/10,65,48,56.5,-0.1,8,0,0,0,0
10/19/10,58,49,53.5,-2.8,11,0,0.28,0,0
10/20/10,62,46,54,-2,11,0,0,0,0
10/21/10,67,47,57,1.3,8,0,0,0,0
10/22/10,57,43,50,-5.3,15,0,0,0,0
10/23/10,68,41,54.5,-0.5,10,0,0,0,0
10/24/10,72,52,62,7.3,3,0,0,0,0
10/25/10,76,55,65.5,11.1,0,1,0,0,0
10/26/10,72,62,67,12.9,0,2,0,0,0
10/27/10,77,67,72,18.2,0,7,0.31,0,0
10/28/10,77,55,66,12.5,0,1,0,0,0
10/29/10,58,45,51.5,-1.7,13,0,0,0,0
10/30/10,57,41,49,-3.9,16,0,0,0,0
10/31/10,63,42,52.5,-0.1,12,0,0,0,0
11/1/10,52,38,45,-7.3,20,0,0,0,0
11/2/10,53,34,43.5,-8.5,21,0,0,0,0
11/3/10,56,35,45.5,-6.2,19,0,0,0,0
11/4/10,51,47,49,-2.4,16,0,1.23,0,0
11/5/10,55,45,50,-1.1,15,0,0.01,0,0
11/6/10,52,39,45.5,-5.3,19,0,0,0,0
11/7/10,51,34,42.5,-8,22,0,0,0,0
11/8/10,54,42,48,-2.2,17,0,0,0,0
11/9/10,60,43,51.5,1.6,13,0,0,0,0
11/10/10,63,45,54,4.5,11,0,0,0,0
11/11/10,58,42,50,0.8,15,0,0,0,0
11/12/10,64,39,51.5,2.6,13,0,0,0,0
11/13/10,66,41,53.5,4.9,11,0,0,0,0
11/14/10,66,37,51.5,3.3,13,0,0,0,0
11/15/10,55,47,51,3.1,14,0,0,0,0
11/16/10,63,50,56.5,9,8,0,0.26,0,0
11/17/10,64,48,56,8.8,9,0,0.14,0,0
11/18/10,56,42,49,2.1,16,0,0,0,0
11/19/10,50,37,43.5,-3,21,0,0,0,0
11/20/10,57,39,48,1.8,17,0,0,0,0
11/21/10,55,39,47,1.2,18,0,0,0,0
11/22/10,60,45,52.5,7.1,12,0,0,0,0
11/23/10,63,47,55,9.9,10,0,0,0,0
11/24/10,55,40,47.5,2.8,17,0,0,0,0
11/25/10,45,38,41.5,-2.8,23,0,0.08,0,0
11/26/10,57,37,47,3,18,0,0.04,0,0
11/27/10,44,33,38.5,-5.1,26,0,0,0,0
11/28/10,49,32,40.5,-2.7,24,0,0,0,0
11/29/10,51,30,40.5,-2.4,24,0,0,0,0
11/30/10,62,42,52,9.5,13,0,0,0,0
12/1/10,65,39,52,9.9,13,0,1.09,0,0
12/2/10,42,32,37,-4.8,28,0,0,0,0
12/3/10,42,33,37.5,-3.9,27,0,0,0,0
12/4/10,40,31,35.5,-5.6,29,0,0,0,0
12/5/10,37,30,33.5,-7.2,31,0,0,0,0
12/6/10,37,31,34,-6.4,31,0,0,0,0
12/7/10,36,29,32.5,-7.5,32,0,0,0,0
12/8/10,35,24,29.5,-10.2,35,0,0,0,0
12/9/10,34,21,27.5,-11.8,37,0,0,0,0
12/10/10,36,23,29.5,-9.5,35,0,0,0,0
12/11/10,45,26,35.5,-3.2,29,0,0.02,0,0
12/12/10,60,41,50.5,12.2,14,0,0.97,0,0
12/13/10,45,22,33.5,-4.5,31,0,0.02,0,0
12/14/10,27,19,23,-14.7,42,0,0,0,0
12/15/10,31,23,27,-10.4,38,0,0,0,0
12/16/10,27,20,23.5,-13.6,41,0,0.01,0.3,0
12/17/10,35,19,27,-9.9,38,0,0,0,0
12/18/10,36,21,28.5,-8.1,36,0,0,0,0
12/19/10,37,25,31,-5.3,34,0,0,0,0
12/20/10,38,25,31.5,-4.6,33,0,0,0,0
12/21/10,41,30,35.5,-0.3,29,0,0,0,0
12/22/10,41,28,34.5,-1.1,30,0,0,0,0
12/23/10,39,31,35,-0.3,30,0,0,0,0
12/24/10,40,29,34.5,-0.6,30,0,0,0,0
12/25/10,33,26,29.5,-5.4,35,0,0,0,0
12/26/10,31,22,26.5,-8.2,38,0,1.05,11.6,0
12/27/10,31,21,26,-8.5,39,0,0.08,0.8,10
12/28/10,39,26,32.5,-1.8,32,0,0,0,7
12/29/10,40,24,32,-2.2,33,0,0,0,6
12/30/10,43,20,31.5,-2.5,33,0,0,0,4
12/31/10,44,27,35.5,1.7,29,0,0,0,3
1/1/11,54,30,42,8.3,23,0,0,0,0
1/2/11,54,35,44.5,10.9,20,0,0.09,0,0
1/3/11,37,27,32,-1.4,33,0,0,0,0
1/4/11,41,24,32.5,-0.8,32,0,0,0,0
1/5/11,39,26,32.5,-0.7,32,0,0,0,0
1/6/11,36,24,30,-3.1,35,0,0,0,0
1/7/11,34,24,29,-4,36,0,0.11,1.3,0
1/8/11,30,23,26.5,-6.5,38,0,0.1,1.9,0
1/9/11,32,23,27.5,-5.4,37,0,0,0,2
1/10/11,32,18,25,-7.8,40,0,0,0,1
1/11/11,32,21,26.5,-6.3,38,0,0.31,4.1,1
1/12/11,31,21,26,-6.7,39,0,0.15,1.1,6
1/13/11,30,19,24.5,-8.2,40,0,0,0,5
1/14/11,31,12,21.5,-11.2,43,0,0,0,4
1/15/11,38,20,29,-3.6,36,0,0,0,3
1/16/11,37,26,31.5,-1.1,33,0,0,0,2
1/17/11,28,24,26,-6.6,39,0,0.11,0.9,1
1/18/11,37,28,32.5,-0.1,32,0,0.67,0.1,1
1/19/11,44,33,38.5,5.9,26,0,0.05,0,0
1/20/11,39,32,35.5,2.8,29,0,0,0,0
1/21/11,34,19,26.5,-6.2,38,0,0.15,0.6,0
1/22/11,24,14,19,-13.7,46,0,0,0,0
1/23/11,27,13,20,-12.8,45,0,0,0,0
1/24/11,25,8,16.5,-16.3,48,0,0,0,0
1/25/11,39,25,32,-0.9,33,0,0,0,0
1/26/11,34,31,32.5,-0.4,32,0,1.57,14.2,1
1/27/11,37,26,31.5,-1.5,33,0,0.05,0.9,13
1/28/11,36,26,31,-2.1,34,0,0.02,0.1,10
1/29/11,35,24,29.5,-3.7,35,0,0,0,10
1/30/11,39,18,28.5,-4.8,36,0,0,0,9
1/31/11,32,23,27.5,-5.9,37,0,0.01,0,8
2/1/11,33,28,30.5,-3,34,0,0.01,0.1,6
2/2/11,42,30,36,2.4,29,0,0.7,0,6
2/3/11,34,23,28.5,-5.2,36,0,0,0,5
2/4/11,36,21,28.5,-5.3,36,0,0,0,4
2/5/11,42,29,35.5,1.5,29,0,0.24,0,4
2/6/11,44,30,37,2.9,28,0,0,0,M
2/7/11,48,29,38.5,4.2,26,0,0.01,M,M
2/8/11,41,22,31.5,-2.9,33,0,0.02,0,2
2/9/11,31,16,23.5,-11.1,41,0,0,0,1
2/10/11,29,20,24.5,-10.2,40,0,0,0,0
2/11/11,40,16,28,-6.9,37,0,0,0,0
2/12/11,42,22,32,-3.1,33,0,0,0,0
2/13/11,50,26,38,2.7,27,0,0,0,0
2/14/11,62,42,52,16.5,13,0,0,0,0
2/15/11,43,30,36.5,0.8,28,0,0,0,0
2/16/11,53,26,39.5,3.6,25,0,0,0,0
2/17/11,66,42,54,17.9,11,0,0,0,0
2/18/11,69,45,57,20.7,8,0,0,0,0
2/19/11,55,31,43,6.5,22,0,0,0,0
2/20/11,44,26,35,-1.7,30,0,0,0,0
2/21/11,43,25,34,-3,31,0,0.21,3.1,0
2/22/11,35,22,28.5,-8.7,36,0,0.27,2.9,6
2/23/11,43,22,32.5,-4.9,32,0,0,0,0
2/24/11,46,23,34.5,-3.2,30,0,0.01,0,0
2/25/11,63,35,49,11.1,16,0,0.9,0,0
2/26/11,44,32,38,-0.2,27,0,0,0,0
2/27/11,56,36,46,7.6,19,0,0,0,0
2/28/11,60,42,51,12.3,14,0,0.28,0,0
3/1/11,48,33,40.5,1.5,24,0,0,0,0
3/2/11,58,31,44.5,5.3,20,0,0,0,0
3/3/11,36,22,29,-10.5,36,0,0,0,0
3/4/11,49,27,38,-1.8,27,0,0,0,0
3/5/11,63,40,51.5,11.4,13,0,0,0,0
3/6/11,60,43,51.5,11.1,13,0,1.4,0,0
3/7/11,49,34,41.5,0.8,23,0,0.04,0,0
3/8/11,52,31,41.5,0.5,23,0,0,0,0
3/9/11,48,32,40,-1.3,25,0,0,0,0
3/10/11,58,42,50,8.4,15,0,1.16,0,0
3/11/11,54,41,47.5,5.6,17,0,0.3,0,0
3/12/11,56,41,48.5,6.3,16,0,0,0,0
3/13/11,53,41,47,4.5,18,0,0,0,0
3/14/11,48,35,41.5,-1.3,23,0,0,0,0
3/15/11,54,33,43.5,0.4,21,0,0.01,0,0
3/16/11,60,41,50.5,7.1,14,0,0.68,0,0
3/17/11,65,44,54.5,10.7,10,0,0,0,0
3/18/11,76,48,62,17.9,3,0,0,0,0
3/19/11,67,40,53.5,9.1,11,0,0,0,0
3/20/11,52,34,43,-1.7,22,0,0,0,0
3/21/11,61,39,50,4.9,15,0,0.4,0,0
3/22/11,53,43,48,2.6,17,0,0,0,0
3/23/11,43,38,40.5,-5.3,24,0,0.23,0,0
3/24/11,44,33,38.5,-7.6,26,0,0.02,0,0
3/25/11,45,28,36.5,-9.9,28,0,0,0,0
3/26/11,43,27,35,-11.8,30,0,0,0,0
3/27/11,46,30,38,-9.1,27,0,0,0,0
3/28/11,47,28,37.5,-10,27,0,0,0,0
3/29/11,52,31,41.5,-6.3,23,0,0,0,0
3/30/11,51,33,42,-6.2,23,0,0,0,0
3/31/11,44,39,41.5,-7,23,0,0.05,0,0
4/1/11,48,35,41.5,-7.4,23,0,0.2,0,0
4/2/11,54,35,44.5,-4.8,20,0,0,0,0
4/3/11,59,37,48,-1.6,17,0,0.01,0,0
4/4/11,79,46,62.5,12.5,2,0,0,0,0
4/5/11,70,39,54.5,4.2,10,0,0.15,0,0
4/6/11,58,35,46.5,-4.2,18,0,0,0,0
4/7/11,57,43,50,-1,15,0,0,0,0
4/8/11,47,40,43.5,-7.9,21,0,0.68,0,0
4/9/11,58,41,49.5,-2.2,15,0,0,0,0
4/10/11,62,48,55,2.9,10,0,0,0,0
4/11/11,83,51,67,14.5,0,2,0,0,0
4/12/11,73,48,60.5,7.7,4,0,0.57,0,0
4/13/11,54,46,50,-3.2,15,0,0.08,0,0
4/14/11,69,47,58,4.5,7,0,0,0,0
4/15/11,57,43,50,-3.9,15,0,0,0,0
4/16/11,61,43,52,-2.2,13,0,3.11,0,0
4/17/11,63,50,56.5,1.9,8,0,0.01,0,0
4/18/11,66,50,58,3.1,7,0,0,0,0
4/19/11,58,49,53.5,-1.8,11,0,0.01,0,0
4/20/11,83,46,64.5,8.9,0,0,0,0,0
4/21/11,67,46,56.5,0.5,8,0,0,0,0
4/22/11,52,40,46,-10.3,19,0,0,0,0
4/23/11,69,43,56,-0.6,9,0,0.38,0,0
4/24/11,84,57,70.5,13.5,0,6,0.02,0,0
4/25/11,85,59,72,14.7,0,7,0.01,0,0
4/26/11,83,67,75,17.4,0,10,0,0,0
4/27/11,80,66,73,15,0,8,0.02,0,0
4/28/11,79,65,72,13.7,0,7,0.04,0,0
4/29/11,68,52,60,1.4,5,0,0,0,0
4/30/11,67,49,58,-0.9,7,0,0,0,0
5/1/11,70,46,58,-1.2,7,0,0,0,0
5/2/11,72,55,63.5,3.9,1,0,0,0,0
5/3/11,83,58,70.5,10.6,0,6,0,0,0
5/4/11,67,49,58,-2.2,7,0,0.47,0,0
5/5/11,67,48,57.5,-3,7,0,0,0,0
5/6/11,72,46,59,-1.8,6,0,0,0,0
5/7/11,73,51,62,0.9,3,0,0,0,0
5/8/11,74,50,62,0.6,3,0,0,0,0
5/9/11,72,53,62.5,0.8,2,0,0,0,0
5/10/11,76,52,64,1.9,1,0,0,0,0
5/11/11,74,50,62,-0.4,3,0,0,0,0
5/12/11,76,53,64.5,1.8,0,0,0,0,0
5/13/11,73,52,62.5,-0.5,2,0,0,0,0
5/14/11,64,57,60.5,-2.8,4,0,0.21,0,0
5/15/11,77,60,68.5,4.9,0,4,0.16,0,0
5/16/11,76,61,68.5,4.6,0,4,0.02,0,0
5/17/11,69,58,63.5,-0.7,1,0,0.36,0,0
5/18/11,70,60,65,0.5,0,0,0.24,0,0
5/19/11,76,58,67,2.2,0,2,0.36,0,0
5/20/11,67,57,62,-3.1,3,0,0.06,0,0
5/21/11,81,56,68.5,3.1,0,4,0,0,0
5/22/11,67,59,63,-2.7,2,0,0,0,0
5/23/11,80,59,69.5,3.5,0,5,0.03,0,0
5/24/11,86,68,77,10.6,0,12,0,0,0
5/25/11,85,65,75,8.3,0,10,0,0,0
5/26/11,91,63,77,10,0,12,0,0,0
5/27/11,87,68,77.5,10.2,0,13,0,0,0
5/28/11,86,68,77,9.4,0,12,0,0,0
5/29/11,88,67,77.5,9.6,0,13,0,0,0
5/30/11,93,72,82.5,14.2,0,18,0,0,0
5/31/11,94,72,83,14.4,0,18,0,0,0
6/1/11,96,70,83,14.1,0,18,0,0,0
6/2/11,84,65,74.5,5.3,0,10,0,0,0
6/3/11,80,58,69,-0.5,0,4,0,0,0
6/4/11,79,56,67.5,-2.4,0,3,0,0,0
6/5/11,76,62,69,-1.2,0,4,0,0,0
6/6/11,83,60,71.5,1,0,7,0,0,0
6/7/11,89,66,77.5,6.7,0,13,0,0,0
6/8/11,97,70,83.5,12.4,0,19,0,0,0
6/9/11,99,66,82.5,11,0,18,0.18,0,0
6/10/11,90,72,81,9.2,0,16,0,0,0
6/11/11,83,66,74.5,2.4,0,10,0.61,0,0
6/12/11,81,64,72.5,0.1,0,8,0.05,0,0
6/13/11,75,66,70.5,-2.2,0,6,0,0,0
